ticket_id,ticket_channel,ticket_priority,product,customer_segment,first_response_time_hours,resolution_time_hours,csat_score,custom_sla_status,resolution_bucket
152429,Chat,Urgent,Subscription Service,Individual,60.76,232.61,4,Breached SLA (>48h),Over 48 Hours
68338,Web Form,Urgent,Subscription Service,Small Business,1.52,65.72,4,Breached SLA (>48h),Over 48 Hours
175092,Social Media,High,Subscription Service,Small Business,69.62,115.25,4,Breached SLA (>48h),Over 48 Hours
99517,Chat,High,Subscription Service,Small Business,30.57,15.04,4,Met SLA (<48h),24 Hour Resolution
170202,Phone,Low,Subscription Service,Corporate,41.16,96.61,4,Breached SLA (>48h),Over 48 Hours
27833,Phone,Medium,Subscription Service,Small Business,56.4,205.46,4,Breached SLA (>48h),Over 48 Hours
110344,Social Media,Low,Subscription Service,Individual,57.92,56.52,4,Breached SLA (>48h),Over 48 Hours
127347,Phone,Medium,Subscription Service,Individual,11.18,47.77,4,Met SLA (<48h),48 Hour Resolution
89748,Web Form,Urgent,Subscription Service,Corporate,59.58,77.86,4,Breached SLA (>48h),Over 48 Hours
75140,Web Form,Urgent,Subscription Service,Corporate,39.98,106.92,4,Breached SLA (>48h),Over 48 Hours
43500,Web Form,Urgent,Subscription Service,Individual,48.08,19.82,4,Met SLA (<48h),24 Hour Resolution
28811,Social Media,Low,Subscription Service,Individual,71.82,131.36,4,Breached SLA (>48h),Over 48 Hours
182803,Social Media,Low,Subscription Service,Small Business,10.13,39.52,4,Met SLA (<48h),48 Hour Resolution
141062,Web Form,Urgent,Subscription Service,Small Business,16.51,86.61,4,Breached SLA (>48h),Over 48 Hours
150156,Email,High,Subscription Service,Small Business,68.55,86.22,4,Breached SLA (>48h),Over 48 Hours
122742,Phone,High,Subscription Service,Corporate,5.33,120.47,4,Breached SLA (>48h),Over 48 Hours
28661,Phone,High,Subscription Service,Individual,38.39,230.48,4,Breached SLA (>48h),Over 48 Hours
37129,Email,Low,Subscription Service,Individual,36.63,168.3,4,Breached SLA (>48h),Over 48 Hours
132186,Phone,Low,Subscription Service,Corporate,23.5,127.79,4,Breached SLA (>48h),Over 48 Hours
37618,Web Form,High,Subscription Service,Corporate,37.82,181.3,4,Breached SLA (>48h),Over 48 Hours
124031,Web Form,Urgent,Subscription Service,Corporate,37.17,125.01,4,Breached SLA (>48h),Over 48 Hours
36233,Web Form,Low,Subscription Service,Individual,65.79,135.6,4,Breached SLA (>48h),Over 48 Hours
5120,Social Media,Low,Subscription Service,Individual,10.65,209.22,4,Breached SLA (>48h),Over 48 Hours
31586,Chat,Urgent,Subscription Service,Individual,37.9,226.89,4,Breached SLA (>48h),Over 48 Hours
169634,Social Media,Urgent,Subscription Service,Small Business,67.63,49.83,4,Breached SLA (>48h),Over 48 Hours
13669,Chat,Medium,Subscription Service,Corporate,45.85,229.51,4,Breached SLA (>48h),Over 48 Hours
132922,Email,Urgent,Subscription Service,Corporate,57.5,194.15,4,Breached SLA (>48h),Over 48 Hours
86606,Chat,High,Subscription Service,Individual,33.73,60.79,4,Breached SLA (>48h),Over 48 Hours
27067,Social Media,Low,Subscription Service,Corporate,30.2,175.83,4,Breached SLA (>48h),Over 48 Hours
39752,Email,High,Subscription Service,Small Business,3.31,13.89,4,Met SLA (<48h),24 Hour Resolution
85528,Phone,High,Subscription Service,Corporate,50.32,71.7,4,Breached SLA (>48h),Over 48 Hours
184811,Chat,Urgent,Subscription Service,Corporate,12.83,30.84,4,Met SLA (<48h),48 Hour Resolution
42405,Chat,High,Subscription Service,Corporate,38.61,238.75,4,Breached SLA (>48h),Over 48 Hours
185938,Web Form,Medium,Subscription Service,Corporate,13.16,10.62,4,Met SLA (<48h),Same Day Resolution
10141,Web Form,Low,Subscription Service,Corporate,62.65,7.57,4,Met SLA (<48h),Same Day Resolution
120622,Web Form,Urgent,Subscription Service,Individual,65.5,113.84,4,Breached SLA (>48h),Over 48 Hours
23745,Web Form,High,Subscription Service,Small Business,68.78,208.41,4,Breached SLA (>48h),Over 48 Hours
6039,Web Form,Urgent,Subscription Service,Corporate,2.45,74.54,4,Breached SLA (>48h),Over 48 Hours
52941,Email,High,Subscription Service,Corporate,62.84,22.31,4,Met SLA (<48h),24 Hour Resolution
49963,Chat,High,Subscription Service,Corporate,56.3,119.35,4,Breached SLA (>48h),Over 48 Hours
170933,Email,Medium,Subscription Service,Individual,65.26,102.45,4,Breached SLA (>48h),Over 48 Hours
68188,Chat,Urgent,Subscription Service,Individual,1.89,5.47,4,Met SLA (<48h),Same Day Resolution
74862,Social Media,High,Subscription Service,Small Business,13.77,114.13,4,Breached SLA (>48h),Over 48 Hours
130350,Social Media,High,Subscription Service,Individual,45.22,169.87,4,Breached SLA (>48h),Over 48 Hours
163552,Web Form,Low,Subscription Service,Small Business,49.1,194.97,4,Breached SLA (>48h),Over 48 Hours
181259,Chat,High,Subscription Service,Small Business,60.67,102.67,4,Breached SLA (>48h),Over 48 Hours
69204,Phone,Medium,Subscription Service,Corporate,66.21,151.4,4,Breached SLA (>48h),Over 48 Hours
78300,Chat,High,Subscription Service,Corporate,11.09,215.51,4,Breached SLA (>48h),Over 48 Hours
115085,Web Form,High,Subscription Service,Individual,48.33,89.85,4,Breached SLA (>48h),Over 48 Hours
42973,Phone,High,Subscription Service,Small Business,68.98,165.21,4,Breached SLA (>48h),Over 48 Hours
11617,Social Media,High,Subscription Service,Corporate,4.52,30.29,4,Met SLA (<48h),48 Hour Resolution
199212,Web Form,Urgent,Subscription Service,Individual,38.4,198.38,4,Breached SLA (>48h),Over 48 Hours
123453,Email,Urgent,Subscription Service,Individual,44.32,196.72,4,Breached SLA (>48h),Over 48 Hours
29131,Social Media,Urgent,Subscription Service,Individual,56.06,200.07,4,Breached SLA (>48h),Over 48 Hours
41051,Web Form,Low,Subscription Service,Small Business,13.45,209.23,4,Breached SLA (>48h),Over 48 Hours
118700,Web Form,Urgent,Subscription Service,Corporate,22.03,18.02,4,Met SLA (<48h),24 Hour Resolution
130467,Phone,Urgent,Subscription Service,Corporate,40.27,59.53,4,Breached SLA (>48h),Over 48 Hours
50895,Email,High,Subscription Service,Corporate,0.7,157.74,4,Breached SLA (>48h),Over 48 Hours
161931,Chat,Medium,Subscription Service,Small Business,63.0,98.91,4,Breached SLA (>48h),Over 48 Hours
167835,Phone,High,Subscription Service,Small Business,56.77,27.05,4,Met SLA (<48h),48 Hour Resolution
56112,Chat,Low,Subscription Service,Individual,43.35,182.21,4,Breached SLA (>48h),Over 48 Hours
22621,Phone,Medium,Subscription Service,Small Business,26.08,221.81,4,Breached SLA (>48h),Over 48 Hours
122552,Chat,Low,Subscription Service,Small Business,1.38,210.42,4,Breached SLA (>48h),Over 48 Hours
195715,Email,Medium,Subscription Service,Corporate,48.14,218.66,4,Breached SLA (>48h),Over 48 Hours
20407,Chat,Medium,Subscription Service,Small Business,21.51,208.73,4,Breached SLA (>48h),Over 48 Hours
43152,Email,Medium,Subscription Service,Individual,20.07,160.2,4,Breached SLA (>48h),Over 48 Hours
136794,Web Form,Urgent,Subscription Service,Individual,40.83,230.43,4,Breached SLA (>48h),Over 48 Hours
190560,Chat,Medium,Subscription Service,Corporate,28.66,199.4,4,Breached SLA (>48h),Over 48 Hours
47001,Social Media,High,Subscription Service,Small Business,53.19,215.42,4,Breached SLA (>48h),Over 48 Hours
2798,Email,Medium,Subscription Service,Individual,65.4,217.91,4,Breached SLA (>48h),Over 48 Hours
169690,Phone,Urgent,Subscription Service,Individual,3.25,121.29,4,Breached SLA (>48h),Over 48 Hours
181553,Email,Urgent,Subscription Service,Corporate,4.86,204.09,4,Breached SLA (>48h),Over 48 Hours
28836,Web Form,Medium,Subscription Service,Small Business,32.77,98.04,4,Breached SLA (>48h),Over 48 Hours
192861,Social Media,High,Subscription Service,Small Business,56.89,70.19,4,Breached SLA (>48h),Over 48 Hours
194603,Phone,High,Subscription Service,Individual,1.92,31.48,4,Met SLA (<48h),48 Hour Resolution
150430,Chat,High,Subscription Service,Individual,50.59,51.02,4,Breached SLA (>48h),Over 48 Hours
3194,Web Form,Medium,Subscription Service,Small Business,30.64,7.67,4,Met SLA (<48h),Same Day Resolution
63109,Email,Medium,Subscription Service,Individual,31.76,1.76,4,Met SLA (<48h),Same Day Resolution
163791,Social Media,Urgent,Subscription Service,Small Business,1.55,222.57,4,Breached SLA (>48h),Over 48 Hours
54942,Email,Urgent,Subscription Service,Corporate,55.85,165.21,4,Breached SLA (>48h),Over 48 Hours
186744,Email,Medium,Subscription Service,Individual,22.76,195.67,4,Breached SLA (>48h),Over 48 Hours
10513,Social Media,Urgent,Subscription Service,Individual,46.14,98.16,4,Breached SLA (>48h),Over 48 Hours
30599,Email,Urgent,Subscription Service,Small Business,60.87,141.45,4,Breached SLA (>48h),Over 48 Hours
177987,Email,High,Subscription Service,Individual,25.12,232.76,4,Breached SLA (>48h),Over 48 Hours
10427,Phone,High,Subscription Service,Corporate,26.0,163.86,4,Breached SLA (>48h),Over 48 Hours
106026,Chat,Urgent,Subscription Service,Corporate,6.57,235.14,4,Breached SLA (>48h),Over 48 Hours
147178,Social Media,High,Subscription Service,Corporate,22.54,107.45,4,Breached SLA (>48h),Over 48 Hours
213,Email,Medium,Subscription Service,Corporate,44.51,107.87,4,Breached SLA (>48h),Over 48 Hours
10833,Email,Urgent,Subscription Service,Corporate,31.15,130.85,4,Breached SLA (>48h),Over 48 Hours
21888,Web Form,High,Subscription Service,Small Business,64.36,215.96,4,Breached SLA (>48h),Over 48 Hours
170656,Email,High,Subscription Service,Individual,53.17,74.82,4,Breached SLA (>48h),Over 48 Hours
30142,Social Media,Low,Subscription Service,Small Business,66.52,7.68,4,Met SLA (<48h),Same Day Resolution
18305,Phone,Urgent,Subscription Service,Corporate,52.33,20.24,4,Met SLA (<48h),24 Hour Resolution
55374,Email,Urgent,Subscription Service,Corporate,25.12,23.55,4,Met SLA (<48h),24 Hour Resolution
123992,Chat,Urgent,Subscription Service,Corporate,65.09,78.9,4,Breached SLA (>48h),Over 48 Hours
40175,Chat,High,Subscription Service,Individual,21.4,238.24,4,Breached SLA (>48h),Over 48 Hours
63515,Web Form,High,Subscription Service,Corporate,48.8,189.04,4,Breached SLA (>48h),Over 48 Hours
122743,Phone,Urgent,Subscription Service,Individual,60.55,90.09,4,Breached SLA (>48h),Over 48 Hours
48670,Phone,Urgent,Subscription Service,Small Business,65.32,164.34,4,Breached SLA (>48h),Over 48 Hours
67571,Web Form,High,Subscription Service,Individual,24.07,212.19,4,Breached SLA (>48h),Over 48 Hours
129086,Email,Low,Subscription Service,Small Business,12.81,220.18,4,Breached SLA (>48h),Over 48 Hours
146946,Social Media,Urgent,Subscription Service,Individual,51.92,85.06,4,Breached SLA (>48h),Over 48 Hours
72155,Phone,Low,Subscription Service,Individual,54.62,101.93,4,Breached SLA (>48h),Over 48 Hours
76231,Phone,Medium,Subscription Service,Small Business,61.46,29.83,4,Met SLA (<48h),48 Hour Resolution
93461,Email,Urgent,Subscription Service,Individual,68.74,171.44,4,Breached SLA (>48h),Over 48 Hours
48887,Social Media,Medium,Subscription Service,Small Business,18.82,136.35,4,Breached SLA (>48h),Over 48 Hours
180150,Phone,High,Subscription Service,Individual,27.83,85.98,4,Breached SLA (>48h),Over 48 Hours
12372,Web Form,Low,Subscription Service,Individual,33.32,103.65,4,Breached SLA (>48h),Over 48 Hours
69264,Chat,Low,Subscription Service,Small Business,71.79,157.5,4,Breached SLA (>48h),Over 48 Hours
78715,Chat,High,Subscription Service,Individual,56.87,61.05,4,Breached SLA (>48h),Over 48 Hours
102326,Chat,Low,Subscription Service,Small Business,26.21,63.66,4,Breached SLA (>48h),Over 48 Hours
160776,Email,High,Subscription Service,Small Business,64.74,138.84,4,Breached SLA (>48h),Over 48 Hours
166927,Social Media,Low,Subscription Service,Individual,4.39,75.98,4,Breached SLA (>48h),Over 48 Hours
169899,Email,Medium,Subscription Service,Individual,52.39,69.09,4,Breached SLA (>48h),Over 48 Hours
121491,Email,Medium,Subscription Service,Corporate,19.78,62.21,4,Breached SLA (>48h),Over 48 Hours
19499,Email,Medium,Subscription Service,Small Business,35.97,128.9,4,Breached SLA (>48h),Over 48 Hours
70461,Email,High,Subscription Service,Corporate,61.55,87.27,4,Breached SLA (>48h),Over 48 Hours
97965,Phone,Medium,Subscription Service,Small Business,39.12,79.27,4,Breached SLA (>48h),Over 48 Hours
183340,Web Form,Low,Subscription Service,Individual,63.74,66.25,4,Breached SLA (>48h),Over 48 Hours
161086,Email,Medium,Subscription Service,Individual,49.91,40.99,4,Met SLA (<48h),48 Hour Resolution
127150,Web Form,Low,Subscription Service,Individual,60.92,106.41,4,Breached SLA (>48h),Over 48 Hours
55628,Web Form,Urgent,Subscription Service,Small Business,48.68,127.74,4,Breached SLA (>48h),Over 48 Hours
184488,Phone,Medium,Subscription Service,Small Business,39.81,58.17,4,Breached SLA (>48h),Over 48 Hours
148812,Chat,Low,Subscription Service,Small Business,19.37,15.35,4,Met SLA (<48h),24 Hour Resolution
61638,Social Media,Urgent,Subscription Service,Individual,55.02,131.59,4,Breached SLA (>48h),Over 48 Hours
184983,Email,Low,Subscription Service,Corporate,25.48,234.13,4,Breached SLA (>48h),Over 48 Hours
47534,Web Form,Low,Subscription Service,Individual,50.15,152.01,4,Breached SLA (>48h),Over 48 Hours
149721,Phone,Medium,Subscription Service,Corporate,14.17,188.58,4,Breached SLA (>48h),Over 48 Hours
118593,Email,High,Subscription Service,Small Business,68.11,60.12,4,Breached SLA (>48h),Over 48 Hours
178161,Phone,Urgent,Subscription Service,Small Business,52.13,28.93,4,Met SLA (<48h),48 Hour Resolution
109240,Phone,Urgent,Subscription Service,Small Business,36.41,173.94,4,Breached SLA (>48h),Over 48 Hours
142264,Chat,Medium,Subscription Service,Small Business,3.32,11.25,4,Met SLA (<48h),Same Day Resolution
65708,Social Media,Medium,Subscription Service,Individual,39.18,76.56,4,Breached SLA (>48h),Over 48 Hours
101354,Social Media,High,Subscription Service,Corporate,51.63,50.09,4,Breached SLA (>48h),Over 48 Hours
83725,Social Media,Urgent,Subscription Service,Small Business,19.22,31.3,4,Met SLA (<48h),48 Hour Resolution
150136,Chat,High,Subscription Service,Corporate,18.64,137.51,4,Breached SLA (>48h),Over 48 Hours
149176,Social Media,Urgent,Subscription Service,Corporate,34.8,199.38,4,Breached SLA (>48h),Over 48 Hours
116503,Chat,Urgent,Subscription Service,Small Business,41.71,27.75,4,Met SLA (<48h),48 Hour Resolution
16720,Chat,Low,Subscription Service,Small Business,56.77,45.99,4,Met SLA (<48h),48 Hour Resolution
53208,Social Media,Urgent,Subscription Service,Small Business,52.15,170.0,4,Breached SLA (>48h),Over 48 Hours
95078,Social Media,High,Subscription Service,Corporate,32.03,16.1,4,Met SLA (<48h),24 Hour Resolution
157559,Web Form,Urgent,Subscription Service,Small Business,48.36,14.3,4,Met SLA (<48h),24 Hour Resolution
102004,Email,Urgent,Subscription Service,Small Business,25.25,227.45,4,Breached SLA (>48h),Over 48 Hours
164807,Chat,Medium,Subscription Service,Small Business,8.71,56.44,4,Breached SLA (>48h),Over 48 Hours
67828,Email,Medium,Subscription Service,Individual,4.2,105.18,4,Breached SLA (>48h),Over 48 Hours
102287,Phone,Urgent,Subscription Service,Corporate,55.29,123.02,4,Breached SLA (>48h),Over 48 Hours
194768,Phone,Low,Subscription Service,Individual,24.69,194.52,4,Breached SLA (>48h),Over 48 Hours
90257,Chat,Medium,Subscription Service,Corporate,58.06,222.54,4,Breached SLA (>48h),Over 48 Hours
171395,Phone,Urgent,Subscription Service,Individual,42.59,112.65,4,Breached SLA (>48h),Over 48 Hours
52354,Email,Urgent,Subscription Service,Individual,10.61,81.18,4,Breached SLA (>48h),Over 48 Hours
18236,Email,High,Subscription Service,Corporate,55.11,213.89,4,Breached SLA (>48h),Over 48 Hours
102284,Social Media,Urgent,Subscription Service,Individual,68.05,142.06,4,Breached SLA (>48h),Over 48 Hours
34458,Social Media,High,Subscription Service,Small Business,36.93,45.11,4,Met SLA (<48h),48 Hour Resolution
11673,Web Form,Urgent,Subscription Service,Individual,52.79,215.88,4,Breached SLA (>48h),Over 48 Hours
171059,Chat,Urgent,Subscription Service,Individual,70.89,116.74,4,Breached SLA (>48h),Over 48 Hours
10949,Chat,Low,Subscription Service,Individual,54.99,12.31,4,Met SLA (<48h),24 Hour Resolution
186889,Social Media,High,Subscription Service,Small Business,15.25,41.71,4,Met SLA (<48h),48 Hour Resolution
6822,Chat,Urgent,Subscription Service,Small Business,53.46,190.87,4,Breached SLA (>48h),Over 48 Hours
122411,Web Form,Urgent,Subscription Service,Small Business,27.86,223.15,4,Breached SLA (>48h),Over 48 Hours
98468,Phone,High,Subscription Service,Small Business,27.08,48.82,4,Breached SLA (>48h),Over 48 Hours
188218,Web Form,Medium,Subscription Service,Small Business,26.33,30.91,4,Met SLA (<48h),48 Hour Resolution
190580,Chat,High,Subscription Service,Corporate,63.96,91.54,4,Breached SLA (>48h),Over 48 Hours
48300,Phone,Urgent,Subscription Service,Corporate,47.78,186.25,4,Breached SLA (>48h),Over 48 Hours
198390,Email,Medium,Subscription Service,Individual,33.24,135.04,4,Breached SLA (>48h),Over 48 Hours
169372,Email,High,Subscription Service,Small Business,5.99,79.24,4,Breached SLA (>48h),Over 48 Hours
7911,Chat,Urgent,Subscription Service,Small Business,52.45,106.48,4,Breached SLA (>48h),Over 48 Hours
13134,Email,Low,Subscription Service,Individual,8.85,207.7,4,Breached SLA (>48h),Over 48 Hours
54489,Email,High,Subscription Service,Corporate,67.86,105.81,4,Breached SLA (>48h),Over 48 Hours
92065,Email,Urgent,Subscription Service,Corporate,43.5,113.58,4,Breached SLA (>48h),Over 48 Hours
174256,Email,Urgent,Subscription Service,Individual,49.52,145.76,4,Breached SLA (>48h),Over 48 Hours
65030,Chat,High,Subscription Service,Small Business,71.23,145.46,4,Breached SLA (>48h),Over 48 Hours
145026,Chat,Urgent,Subscription Service,Individual,61.98,13.75,4,Met SLA (<48h),24 Hour Resolution
186607,Web Form,Medium,Subscription Service,Small Business,54.18,160.77,4,Breached SLA (>48h),Over 48 Hours
31718,Email,High,Subscription Service,Corporate,8.24,97.24,4,Breached SLA (>48h),Over 48 Hours
52063,Social Media,Urgent,Subscription Service,Small Business,26.72,165.28,4,Breached SLA (>48h),Over 48 Hours
150069,Chat,Medium,Subscription Service,Small Business,17.86,152.74,4,Breached SLA (>48h),Over 48 Hours
170583,Phone,High,Subscription Service,Corporate,65.13,1.12,4,Met SLA (<48h),Same Day Resolution
189714,Email,Medium,Subscription Service,Small Business,15.07,18.19,4,Met SLA (<48h),24 Hour Resolution
11325,Web Form,Medium,Subscription Service,Small Business,3.07,233.33,4,Breached SLA (>48h),Over 48 Hours
175472,Email,High,Subscription Service,Individual,59.26,141.16,4,Breached SLA (>48h),Over 48 Hours
146099,Social Media,Urgent,Subscription Service,Corporate,17.3,191.31,4,Breached SLA (>48h),Over 48 Hours
61122,Email,Urgent,Subscription Service,Corporate,46.59,55.41,4,Breached SLA (>48h),Over 48 Hours
137569,Social Media,Medium,Subscription Service,Corporate,3.97,203.8,4,Breached SLA (>48h),Over 48 Hours
168236,Chat,High,Subscription Service,Small Business,35.64,85.59,4,Breached SLA (>48h),Over 48 Hours
91340,Phone,Urgent,Subscription Service,Individual,31.98,207.58,4,Breached SLA (>48h),Over 48 Hours
142778,Phone,Urgent,Subscription Service,Small Business,60.42,36.93,4,Met SLA (<48h),48 Hour Resolution
118075,Web Form,Urgent,Subscription Service,Individual,42.31,110.54,4,Breached SLA (>48h),Over 48 Hours
52805,Chat,Medium,Subscription Service,Corporate,23.63,29.64,4,Met SLA (<48h),48 Hour Resolution
74587,Phone,Low,Subscription Service,Corporate,35.25,80.69,4,Breached SLA (>48h),Over 48 Hours
179195,Chat,High,Subscription Service,Individual,5.21,14.06,4,Met SLA (<48h),24 Hour Resolution
94132,Email,Medium,Subscription Service,Small Business,31.99,86.21,4,Breached SLA (>48h),Over 48 Hours
67152,Web Form,Urgent,Subscription Service,Corporate,61.76,216.08,4,Breached SLA (>48h),Over 48 Hours
81814,Phone,Low,Subscription Service,Small Business,25.74,213.01,4,Breached SLA (>48h),Over 48 Hours
185274,Phone,High,Subscription Service,Corporate,46.1,153.67,4,Breached SLA (>48h),Over 48 Hours
154200,Email,High,Subscription Service,Individual,55.65,87.28,4,Breached SLA (>48h),Over 48 Hours
1966,Social Media,Low,Subscription Service,Small Business,38.68,184.61,4,Breached SLA (>48h),Over 48 Hours
122270,Email,Low,Subscription Service,Individual,42.02,82.0,4,Breached SLA (>48h),Over 48 Hours
97776,Phone,Urgent,Subscription Service,Individual,53.19,73.46,4,Breached SLA (>48h),Over 48 Hours
98196,Phone,Urgent,Subscription Service,Individual,42.33,60.14,4,Breached SLA (>48h),Over 48 Hours
151454,Chat,High,Subscription Service,Small Business,46.81,86.42,4,Breached SLA (>48h),Over 48 Hours
187425,Email,High,Subscription Service,Corporate,5.68,129.98,4,Breached SLA (>48h),Over 48 Hours
15006,Email,High,Subscription Service,Individual,44.53,94.27,4,Breached SLA (>48h),Over 48 Hours
59158,Web Form,High,Subscription Service,Small Business,33.85,152.94,4,Breached SLA (>48h),Over 48 Hours
191518,Web Form,Low,Subscription Service,Individual,56.45,77.73,4,Breached SLA (>48h),Over 48 Hours
40379,Web Form,Medium,Subscription Service,Corporate,1.21,127.82,4,Breached SLA (>48h),Over 48 Hours
105028,Social Media,Urgent,Subscription Service,Corporate,45.33,190.37,4,Breached SLA (>48h),Over 48 Hours
85003,Phone,Medium,Subscription Service,Corporate,48.57,164.11,4,Breached SLA (>48h),Over 48 Hours
182075,Phone,High,Subscription Service,Individual,66.19,156.77,4,Breached SLA (>48h),Over 48 Hours
155331,Phone,Medium,Subscription Service,Corporate,68.44,38.43,4,Met SLA (<48h),48 Hour Resolution
124058,Chat,Urgent,Subscription Service,Individual,60.37,3.77,4,Met SLA (<48h),Same Day Resolution
49405,Phone,Medium,Subscription Service,Small Business,0.99,130.83,4,Breached SLA (>48h),Over 48 Hours
168682,Web Form,Medium,Subscription Service,Small Business,28.08,157.88,4,Breached SLA (>48h),Over 48 Hours
125428,Email,High,Subscription Service,Corporate,33.26,173.24,4,Breached SLA (>48h),Over 48 Hours
129735,Social Media,Low,Subscription Service,Small Business,10.98,46.6,4,Met SLA (<48h),48 Hour Resolution
54413,Web Form,Low,Subscription Service,Corporate,58.61,206.82,4,Breached SLA (>48h),Over 48 Hours
121540,Social Media,Low,Subscription Service,Small Business,43.16,51.38,4,Breached SLA (>48h),Over 48 Hours
168814,Email,Medium,Subscription Service,Small Business,60.0,206.83,4,Breached SLA (>48h),Over 48 Hours
9016,Email,Urgent,Subscription Service,Individual,10.71,154.36,4,Breached SLA (>48h),Over 48 Hours
66213,Phone,Low,Subscription Service,Corporate,53.4,185.06,4,Breached SLA (>48h),Over 48 Hours
131514,Email,High,Subscription Service,Individual,54.17,146.3,4,Breached SLA (>48h),Over 48 Hours
150964,Phone,High,Subscription Service,Small Business,54.76,222.24,4,Breached SLA (>48h),Over 48 Hours
10049,Phone,Urgent,Subscription Service,Corporate,51.87,204.69,4,Breached SLA (>48h),Over 48 Hours
12267,Chat,Low,Subscription Service,Small Business,9.12,94.31,4,Breached SLA (>48h),Over 48 Hours
154436,Chat,Medium,Subscription Service,Individual,68.23,93.57,4,Breached SLA (>48h),Over 48 Hours
74662,Phone,Urgent,Subscription Service,Small Business,32.86,161.44,4,Breached SLA (>48h),Over 48 Hours
111800,Web Form,Medium,Subscription Service,Small Business,6.45,121.66,4,Breached SLA (>48h),Over 48 Hours
56459,Phone,Urgent,Subscription Service,Individual,58.03,175.19,4,Breached SLA (>48h),Over 48 Hours
37700,Web Form,Urgent,Subscription Service,Individual,69.76,128.41,4,Breached SLA (>48h),Over 48 Hours
40407,Web Form,Urgent,Subscription Service,Small Business,6.73,226.41,4,Breached SLA (>48h),Over 48 Hours
76611,Phone,Urgent,Subscription Service,Individual,38.34,206.86,4,Breached SLA (>48h),Over 48 Hours
69311,Email,Low,Subscription Service,Individual,43.61,50.04,4,Breached SLA (>48h),Over 48 Hours
777,Email,Low,Subscription Service,Individual,69.81,45.52,4,Met SLA (<48h),48 Hour Resolution
63339,Web Form,Low,Subscription Service,Small Business,41.32,237.69,4,Breached SLA (>48h),Over 48 Hours
107239,Social Media,Low,Subscription Service,Corporate,65.61,52.81,4,Breached SLA (>48h),Over 48 Hours
193069,Phone,Low,Subscription Service,Small Business,37.2,128.77,4,Breached SLA (>48h),Over 48 Hours
26807,Chat,Urgent,Subscription Service,Corporate,22.01,54.96,4,Breached SLA (>48h),Over 48 Hours
95704,Email,Urgent,Subscription Service,Small Business,20.49,3.79,4,Met SLA (<48h),Same Day Resolution
113777,Phone,High,Subscription Service,Small Business,53.75,72.19,4,Breached SLA (>48h),Over 48 Hours
119449,Web Form,Low,Subscription Service,Corporate,19.8,28.11,4,Met SLA (<48h),48 Hour Resolution
25050,Social Media,Medium,Subscription Service,Individual,6.23,152.39,4,Breached SLA (>48h),Over 48 Hours
131700,Chat,Urgent,Subscription Service,Small Business,45.72,99.27,4,Breached SLA (>48h),Over 48 Hours
174339,Chat,High,Subscription Service,Individual,31.07,183.18,4,Breached SLA (>48h),Over 48 Hours
151263,Web Form,High,Subscription Service,Corporate,35.63,79.29,4,Breached SLA (>48h),Over 48 Hours
13302,Social Media,Low,Subscription Service,Corporate,64.67,220.43,4,Breached SLA (>48h),Over 48 Hours
48863,Web Form,Low,Subscription Service,Individual,35.17,7.87,4,Met SLA (<48h),Same Day Resolution
164902,Web Form,Medium,Subscription Service,Individual,45.24,142.71,4,Breached SLA (>48h),Over 48 Hours
101289,Chat,Urgent,Subscription Service,Small Business,5.88,26.28,4,Met SLA (<48h),48 Hour Resolution
184799,Phone,High,Subscription Service,Small Business,9.1,88.47,4,Breached SLA (>48h),Over 48 Hours
92770,Email,Urgent,Subscription Service,Small Business,28.8,45.99,4,Met SLA (<48h),48 Hour Resolution
103747,Phone,Medium,Subscription Service,Corporate,50.3,194.89,4,Breached SLA (>48h),Over 48 Hours
82292,Web Form,High,Subscription Service,Corporate,11.46,136.21,4,Breached SLA (>48h),Over 48 Hours
96686,Email,Urgent,Subscription Service,Small Business,48.17,64.68,4,Breached SLA (>48h),Over 48 Hours
116969,Web Form,Low,Subscription Service,Corporate,56.98,19.91,4,Met SLA (<48h),24 Hour Resolution
105443,Email,Low,Subscription Service,Small Business,55.23,92.21,4,Breached SLA (>48h),Over 48 Hours
115247,Social Media,Low,Subscription Service,Small Business,66.16,99.63,4,Breached SLA (>48h),Over 48 Hours
82131,Web Form,Low,Subscription Service,Individual,53.8,84.66,4,Breached SLA (>48h),Over 48 Hours
132389,Social Media,Medium,Subscription Service,Small Business,53.89,20.23,4,Met SLA (<48h),24 Hour Resolution
132217,Chat,Medium,Subscription Service,Individual,54.49,72.04,4,Breached SLA (>48h),Over 48 Hours
188987,Web Form,Medium,Subscription Service,Small Business,14.12,75.96,4,Breached SLA (>48h),Over 48 Hours
19329,Chat,Urgent,Subscription Service,Individual,25.96,43.74,4,Met SLA (<48h),48 Hour Resolution
180674,Chat,Urgent,Subscription Service,Small Business,18.73,192.99,4,Breached SLA (>48h),Over 48 Hours
190506,Email,Low,Subscription Service,Individual,60.52,13.79,4,Met SLA (<48h),24 Hour Resolution
11651,Chat,High,Subscription Service,Small Business,16.47,166.37,4,Breached SLA (>48h),Over 48 Hours
23852,Social Media,Low,Subscription Service,Small Business,1.46,176.22,4,Breached SLA (>48h),Over 48 Hours
113229,Chat,High,Subscription Service,Corporate,12.98,205.31,4,Breached SLA (>48h),Over 48 Hours
30844,Chat,Medium,Subscription Service,Individual,13.95,74.1,4,Breached SLA (>48h),Over 48 Hours
